dataset,backbone,loss,bits,features,applicable,feature_definition,protocol,map_pct,codes_file,source
Trento,A2S2KResNet,DSH,16,cls,yes,,,,codes/Trento/A2S2KResNet/DSH/16/cls.npz,
Trento,A2S2KResNet,DSH,16,all,yes,,,,codes/Trento/A2S2KResNet/DSH/16/all.npz,
Trento,A2S2KResNet,DSH,32,cls,yes,,,,codes/Trento/A2S2KResNet/DSH/32/cls.npz,
Trento,A2S2KResNet,DSH,32,all,yes,,,,codes/Trento/A2S2KResNet/DSH/32/all.npz,
Trento,A2S2KResNet,DSH,64,cls,yes,,,,codes/Trento/A2S2KResNet/DSH/64/cls.npz,
Trento,A2S2KResNet,DSH,64,all,yes,,,,codes/Trento/A2S2KResNet/DSH/64/all.npz,
Trento,A2S2KResNet,GreedyHash,16,cls,yes,,,,codes/Trento/A2S2KResNet/GreedyHash/16/cls.npz,
Trento,A2S2KResNet,GreedyHash,16,all,yes,,,,codes/Trento/A2S2KResNet/GreedyHash/16/all.npz,
Trento,A2S2KResNet,GreedyHash,32,cls,yes,,,,codes/Trento/A2S2KResNet/GreedyHash/32/cls.npz,
Trento,A2S2KResNet,GreedyHash,32,all,yes,,,,codes/Trento/A2S2KResNet/GreedyHash/32/all.npz,
Trento,A2S2KResNet,GreedyHash,64,cls,yes,,,,codes/Trento/A2S2KResNet/GreedyHash/64/cls.npz,
Trento,A2S2KResNet,GreedyHash,64,all,yes,,,,codes/Trento/A2S2KResNet/GreedyHash/64/all.npz,
Trento,A2S2KResNet,HashNet,16,cls,yes,,,,codes/Trento/A2S2KResNet/HashNet/16/cls.npz,
Trento,A2S2KResNet,HashNet,16,all,yes,,,,codes/Trento/A2S2KResNet/HashNet/16/all.npz,
Trento,A2S2KResNet,HashNet,32,cls,yes,,,,codes/Trento/A2S2KResNet/HashNet/32/cls.npz,
Trento,A2S2KResNet,HashNet,32,all,yes,,,,codes/Trento/A2S2KResNet/HashNet/32/all.npz,
Trento,A2S2KResNet,HashNet,64,cls,yes,,,,codes/Trento/A2S2KResNet/HashNet/64/cls.npz,
Trento,A2S2KResNet,HashNet,64,all,yes,,,,codes/Trento/A2S2KResNet/HashNet/64/all.npz,
Trento,A2S2KResNet,IDHN,16,cls,yes,,,,codes/Trento/A2S2KResNet/IDHN/16/cls.npz,
Trento,A2S2KResNet,IDHN,16,all,yes,,,,codes/Trento/A2S2KResNet/IDHN/16/all.npz,
Trento,A2S2KResNet,IDHN,32,cls,yes,,,,codes/Trento/A2S2KResNet/IDHN/32/cls.npz,
Trento,A2S2KResNet,IDHN,32,all,yes,,,,codes/Trento/A2S2KResNet/IDHN/32/all.npz,
Trento,A2S2KResNet,IDHN,64,cls,yes,,,,codes/Trento/A2S2KResNet/IDHN/64/cls.npz,
Trento,A2S2KResNet,IDHN,64,all,yes,,,,codes/Trento/A2S2KResNet/IDHN/64/all.npz,
Trento,A2S2KResNet,OrthoHash,16,cls,yes,,,,codes/Trento/A2S2KResNet/OrthoHash/16/cls.npz,
Trento,A2S2KResNet,OrthoHash,16,all,yes,,,,codes/Trento/A2S2KResNet/OrthoHash/16/all.npz,
Trento,A2S2KResNet,OrthoHash,32,cls,yes,,,,codes/Trento/A2S2KResNet/OrthoHash/32/cls.npz,
Trento,A2S2KResNet,OrthoHash,32,all,yes,,,,codes/Trento/A2S2KResNet/OrthoHash/32/all.npz,
Trento,A2S2KResNet,OrthoHash,64,cls,yes,,,,codes/Trento/A2S2KResNet/OrthoHash/64/cls.npz,
Trento,A2S2KResNet,OrthoHash,64,all,yes,,,,codes/Trento/A2S2KResNet/OrthoHash/64/all.npz,
Trento,A2S2KResNet,DSPCH,16,cls,yes,,,,codes/Trento/A2S2KResNet/DSPCH/16/cls.npz,
Trento,A2S2KResNet,DSPCH,16,all,yes,,,,codes/Trento/A2S2KResNet/DSPCH/16/all.npz,
Trento,A2S2KResNet,DSPCH,32,cls,yes,,,,codes/Trento/A2S2KResNet/DSPCH/32/cls.npz,
Trento,A2S2KResNet,DSPCH,32,all,yes,,,,codes/Trento/A2S2KResNet/DSPCH/32/all.npz,
Trento,A2S2KResNet,DSPCH,64,cls,yes,,,,codes/Trento/A2S2KResNet/DSPCH/64/cls.npz,
Trento,A2S2KResNet,DSPCH,64,all,yes,,,,codes/Trento/A2S2KResNet/DSPCH/64/all.npz,
Trento,A2S2KResNet,DHNN,16,cls,yes,,,,codes/Trento/A2S2KResNet/DHNN/16/cls.npz,
Trento,A2S2KResNet,DHNN,16,all,yes,,,,codes/Trento/A2S2KResNet/DHNN/16/all.npz,
Trento,A2S2KResNet,DHNN,32,cls,yes,,,,codes/Trento/A2S2KResNet/DHNN/32/cls.npz,
Trento,A2S2KResNet,DHNN,32,all,yes,,,,codes/Trento/A2S2KResNet/DHNN/32/all.npz,
Trento,A2S2KResNet,DHNN,64,cls,yes,,,,codes/Trento/A2S2KResNet/DHNN/64/cls.npz,
Trento,A2S2KResNet,DHNN,64,all,yes,,,,codes/Trento/A2S2KResNet/DHNN/64/all.npz,
Trento,ContextualNet,CSQ,16,cls,yes,,,,codes/Trento/ContextualNet/CSQ/16/cls.npz,
Trento,ContextualNet,CSQ,16,all,yes,,,,codes/Trento/ContextualNet/CSQ/16/all.npz,
Trento,ContextualNet,CSQ,32,cls,yes,,,,codes/Trento/ContextualNet/CSQ/32/cls.npz,
Trento,ContextualNet,CSQ,32,all,yes,,,,codes/Trento/ContextualNet/CSQ/32/all.npz,
Trento,ContextualNet,CSQ,64,cls,yes,,,,codes/Trento/ContextualNet/CSQ/64/cls.npz,
Trento,ContextualNet,CSQ,64,all,yes,,,,codes/Trento/ContextualNet/CSQ/64/all.npz,
Trento,ContextualNet,DPN,16,cls,yes,,,,codes/Trento/ContextualNet/DPN/16/cls.npz,
Trento,ContextualNet,DPN,16,all,yes,,,,codes/Trento/ContextualNet/DPN/16/all.npz,
Trento,ContextualNet,DPN,32,cls,yes,,,,codes/Trento/ContextualNet/DPN/32/cls.npz,
Trento,ContextualNet,DPN,32,all,yes,,,,codes/Trento/ContextualNet/DPN/32/all.npz,
Trento,ContextualNet,DPN,64,cls,yes,,,,codes/Trento/ContextualNet/DPN/64/cls.npz,
Trento,ContextualNet,DPN,64,all,yes,,,,codes/Trento/ContextualNet/DPN/64/all.npz,
Trento,ContextualNet,DSH,16,cls,yes,,,,codes/Trento/ContextualNet/DSH/16/cls.npz,
Trento,ContextualNet,DSH,16,all,yes,,,,codes/Trento/ContextualNet/DSH/16/all.npz,
Trento,ContextualNet,DSH,32,cls,yes,,,,codes/Trento/ContextualNet/DSH/32/cls.npz,
Trento,ContextualNet,DSH,32,all,yes,,,,codes/Trento/ContextualNet/DSH/32/all.npz,
Trento,ContextualNet,DSH,64,cls,yes,,,,codes/Trento/ContextualNet/DSH/64/cls.npz,
Trento,ContextualNet,DSH,64,all,yes,,,,codes/Trento/ContextualNet/DSH/64/all.npz,
Trento,ContextualNet,GreedyHash,16,cls,yes,,,,codes/Trento/ContextualNet/GreedyHash/16/cls.npz,
Trento,ContextualNet,GreedyHash,16,all,yes,,,,codes/Trento/ContextualNet/GreedyHash/16/all.npz,
Trento,ContextualNet,GreedyHash,32,cls,yes,,,,codes/Trento/ContextualNet/GreedyHash/32/cls.npz,
Trento,ContextualNet,GreedyHash,32,all,yes,,,,codes/Trento/ContextualNet/GreedyHash/32/all.npz,
Trento,ContextualNet,GreedyHash,64,cls,yes,,,,codes/Trento/ContextualNet/GreedyHash/64/cls.npz,
Trento,ContextualNet,GreedyHash,64,all,yes,,,,codes/Trento/ContextualNet/GreedyHash/64/all.npz,
Trento,ContextualNet,HashNet,16,cls,yes,,,,codes/Trento/ContextualNet/HashNet/16/cls.npz,
Trento,ContextualNet,HashNet,16,all,yes,,,,codes/Trento/ContextualNet/HashNet/16/all.npz,
Trento,ContextualNet,HashNet,32,cls,yes,,,,codes/Trento/ContextualNet/HashNet/32/cls.npz,
Trento,ContextualNet,HashNet,32,all,yes,,,,codes/Trento/ContextualNet/HashNet/32/all.npz,
Trento,ContextualNet,HashNet,64,cls,yes,,,,codes/Trento/ContextualNet/HashNet/64/cls.npz,
Trento,ContextualNet,HashNet,64,all,yes,,,,codes/Trento/ContextualNet/HashNet/64/all.npz,
Trento,ContextualNet,IDHN,16,cls,yes,,,,codes/Trento/ContextualNet/IDHN/16/cls.npz,
Trento,ContextualNet,IDHN,16,all,yes,,,,codes/Trento/ContextualNet/IDHN/16/all.npz,
Trento,ContextualNet,IDHN,32,cls,yes,,,,codes/Trento/ContextualNet/IDHN/32/cls.npz,
Trento,ContextualNet,IDHN,32,all,yes,,,,codes/Trento/ContextualNet/IDHN/32/all.npz,
Trento,ContextualNet,IDHN,64,cls,yes,,,,codes/Trento/ContextualNet/IDHN/64/cls.npz,
Trento,ContextualNet,IDHN,64,all,yes,,,,codes/Trento/ContextualNet/IDHN/64/all.npz,
Trento,ContextualNet,OrthoHash,16,cls,yes,,,,codes/Trento/ContextualNet/OrthoHash/16/cls.npz,
Trento,ContextualNet,OrthoHash,16,all,yes,,,,codes/Trento/ContextualNet/OrthoHash/16/all.npz,
Trento,ContextualNet,OrthoHash,32,cls,yes,,,,codes/Trento/ContextualNet/OrthoHash/32/cls.npz,
Trento,ContextualNet,OrthoHash,32,all,yes,,,,codes/Trento/ContextualNet/OrthoHash/32/all.npz,
Trento,ContextualNet,OrthoHash,64,cls,yes,,,,codes/Trento/ContextualNet/OrthoHash/64/cls.npz,
Trento,ContextualNet,OrthoHash,64,all,yes,,,,codes/Trento/ContextualNet/OrthoHash/64/all.npz,
Trento,ContextualNet,DSPCH,16,cls,yes,,,,codes/Trento/ContextualNet/DSPCH/16/cls.npz,
Trento,ContextualNet,DSPCH,16,all,yes,,,,codes/Trento/ContextualNet/DSPCH/16/all.npz,
Trento,ContextualNet,DSPCH,32,cls,yes,,,,codes/Trento/ContextualNet/DSPCH/32/cls.npz,
Trento,ContextualNet,DSPCH,32,all,yes,,,,codes/Trento/ContextualNet/DSPCH/32/all.npz,
Trento,ContextualNet,DSPCH,64,cls,yes,,,,codes/Trento/ContextualNet/DSPCH/64/cls.npz,
Trento,ContextualNet,DSPCH,64,all,yes,,,,codes/Trento/ContextualNet/DSPCH/64/all.npz,
Trento,ContextualNet,DHNN,16,cls,yes,,,,codes/Trento/ContextualNet/DHNN/16/cls.npz,
Trento,ContextualNet,DHNN,16,all,yes,,,,codes/Trento/ContextualNet/DHNN/16/all.npz,
Trento,ContextualNet,DHNN,32,cls,yes,,,,codes/Trento/ContextualNet/DHNN/32/cls.npz,
Trento,ContextualNet,DHNN,32,all,yes,,,,codes/Trento/ContextualNet/DHNN/32/all.npz,
Trento,ContextualNet,DHNN,64,cls,yes,,,,codes/Trento/ContextualNet/DHNN/64/cls.npz,
Trento,ContextualNet,DHNN,64,all,yes,,,,codes/Trento/ContextualNet/DHNN/64/all.npz,
Trento,CNN-2D,CSQ,16,cls,yes,,,,codes/Trento/CNN-2D/CSQ/16/cls.npz,
Trento,CNN-2D,CSQ,16,all,yes,,,,codes/Trento/CNN-2D/CSQ/16/all.npz,
Trento,CNN-2D,CSQ,32,cls,yes,,,,codes/Trento/CNN-2D/CSQ/32/cls.npz,
Trento,CNN-2D,CSQ,32,all,yes,,,,codes/Trento/CNN-2D/CSQ/32/all.npz,
Trento,CNN-2D,CSQ,64,cls,yes,,,,codes/Trento/CNN-2D/CSQ/64/cls.npz,
Trento,CNN-2D,CSQ,64,all,yes,,,,codes/Trento/CNN-2D/CSQ/64/all.npz,
Trento,CNN-2D,DPN,16,cls,yes,,,,codes/Trento/CNN-2D/DPN/16/cls.npz,
Trento,CNN-2D,DPN,16,all,yes,,,,codes/Trento/CNN-2D/DPN/16/all.npz,
Trento,CNN-2D,DPN,32,cls,yes,,,,codes/Trento/CNN-2D/DPN/32/cls.npz,
Trento,CNN-2D,DPN,32,all,yes,,,,codes/Trento/CNN-2D/DPN/32/all.npz,
Trento,CNN-2D,DPN,64,cls,yes,,,,codes/Trento/CNN-2D/DPN/64/cls.npz,
Trento,CNN-2D,DPN,64,all,yes,,,,codes/Trento/CNN-2D/DPN/64/all.npz,
Trento,CNN-2D,DSH,16,cls,yes,,,,codes/Trento/CNN-2D/DSH/16/cls.npz,
Trento,CNN-2D,DSH,16,all,yes,,,,codes/Trento/CNN-2D/DSH/16/all.npz,
Trento,CNN-2D,DSH,32,cls,yes,,,,codes/Trento/CNN-2D/DSH/32/cls.npz,
Trento,CNN-2D,DSH,32,all,yes,,,,codes/Trento/CNN-2D/DSH/32/all.npz,
Trento,CNN-2D,DSH,64,cls,yes,,,,codes/Trento/CNN-2D/DSH/64/cls.npz,
Trento,CNN-2D,DSH,64,all,yes,,,,codes/Trento/CNN-2D/DSH/64/all.npz,
Trento,CNN-2D,GreedyHash,16,cls,yes,,,,codes/Trento/CNN-2D/GreedyHash/16/cls.npz,
Trento,CNN-2D,GreedyHash,16,all,yes,,,,codes/Trento/CNN-2D/GreedyHash/16/all.npz,
Trento,CNN-2D,GreedyHash,32,cls,yes,,,,codes/Trento/CNN-2D/GreedyHash/32/cls.npz,
Trento,CNN-2D,GreedyHash,32,all,yes,,,,codes/Trento/CNN-2D/GreedyHash/32/all.npz,
Trento,CNN-2D,GreedyHash,64,cls,yes,,,,codes/Trento/CNN-2D/GreedyHash/64/cls.npz,
Trento,CNN-2D,GreedyHash,64,all,yes,,,,codes/Trento/CNN-2D/GreedyHash/64/all.npz,
Trento,CNN-2D,HashNet,16,cls,yes,,,,codes/Trento/CNN-2D/HashNet/16/cls.npz,
Trento,CNN-2D,HashNet,16,all,yes,,,,codes/Trento/CNN-2D/HashNet/16/all.npz,
Trento,CNN-2D,HashNet,32,cls,yes,,,,codes/Trento/CNN-2D/HashNet/32/cls.npz,
Trento,CNN-2D,HashNet,32,all,yes,,,,codes/Trento/CNN-2D/HashNet/32/all.npz,
Trento,CNN-2D,HashNet,64,cls,yes,,,,codes/Trento/CNN-2D/HashNet/64/cls.npz,
Trento,CNN-2D,HashNet,64,all,yes,,,,codes/Trento/CNN-2D/HashNet/64/all.npz,
Trento,CNN-2D,IDHN,16,cls,yes,,,,codes/Trento/CNN-2D/IDHN/16/cls.npz,
Trento,CNN-2D,IDHN,16,all,yes,,,,codes/Trento/CNN-2D/IDHN/16/all.npz,
Trento,CNN-2D,IDHN,32,cls,yes,,,,codes/Trento/CNN-2D/IDHN/32/cls.npz,
Trento,CNN-2D,IDHN,32,all,yes,,,,codes/Trento/CNN-2D/IDHN/32/all.npz,
Trento,CNN-2D,IDHN,64,cls,yes,,,,codes/Trento/CNN-2D/IDHN/64/cls.npz,
Trento,CNN-2D,IDHN,64,all,yes,,,,codes/Trento/CNN-2D/IDHN/64/all.npz,
Trento,CNN-2D,OrthoHash,16,cls,yes,,,,codes/Trento/CNN-2D/OrthoHash/16/cls.npz,
Trento,CNN-2D,OrthoHash,16,all,yes,,,,codes/Trento/CNN-2D/OrthoHash/16/all.npz,
Trento,CNN-2D,OrthoHash,32,cls,yes,,,,codes/Trento/CNN-2D/OrthoHash/32/cls.npz,
Trento,CNN-2D,OrthoHash,32,all,yes,,,,codes/Trento/CNN-2D/OrthoHash/32/all.npz,
Trento,CNN-2D,OrthoHash,64,cls,yes,,,,codes/Trento/CNN-2D/OrthoHash/64/cls.npz,
Trento,CNN-2D,OrthoHash,64,all,yes,,,,codes/Trento/CNN-2D/OrthoHash/64/all.npz,
Trento,CNN-2D,DSPCH,16,cls,yes,,,,codes/Trento/CNN-2D/DSPCH/16/cls.npz,
Trento,CNN-2D,DSPCH,16,all,yes,,,,codes/Trento/CNN-2D/DSPCH/16/all.npz,
Trento,CNN-2D,DSPCH,32,cls,yes,,,,codes/Trento/CNN-2D/DSPCH/32/cls.npz,
Trento,CNN-2D,DSPCH,32,all,yes,,,,codes/Trento/CNN-2D/DSPCH/32/all.npz,
Trento,CNN-2D,DSPCH,64,cls,yes,,,,codes/Trento/CNN-2D/DSPCH/64/cls.npz,
Trento,CNN-2D,DSPCH,64,all,yes,,,,codes/Trento/CNN-2D/DSPCH/64/all.npz,
Trento,CNN-2D,DHNN,16,cls,yes,,,,codes/Trento/CNN-2D/DHNN/16/cls.npz,
Trento,CNN-2D,DHNN,16,all,yes,,,,codes/Trento/CNN-2D/DHNN/16/all.npz,
Trento,CNN-2D,DHNN,32,cls,yes,,,,codes/Trento/CNN-2D/DHNN/32/cls.npz,
Trento,CNN-2D,DHNN,32,all,yes,,,,codes/Trento/CNN-2D/DHNN/32/all.npz,
Trento,CNN-2D,DHNN,64,cls,yes,,,,codes/Trento/CNN-2D/DHNN/64/cls.npz,
Trento,CNN-2D,DHNN,64,all,yes,,,,codes/Trento/CNN-2D/DHNN/64/all.npz,
Trento,CNN-3D,CSQ,16,cls,yes,,,,codes/Trento/CNN-3D/CSQ/16/cls.npz,
Trento,CNN-3D,CSQ,16,all,yes,,,,codes/Trento/CNN-3D/CSQ/16/all.npz,
Trento,CNN-3D,CSQ,32,cls,yes,,,,codes/Trento/CNN-3D/CSQ/32/cls.npz,
Trento,CNN-3D,CSQ,32,all,yes,,,,codes/Trento/CNN-3D/CSQ/32/all.npz,
Trento,CNN-3D,CSQ,64,cls,yes,,,,codes/Trento/CNN-3D/CSQ/64/cls.npz,
Trento,CNN-3D,CSQ,64,all,yes,,,,codes/Trento/CNN-3D/CSQ/64/all.npz,
Trento,CNN-3D,DPN,16,cls,yes,,,,codes/Trento/CNN-3D/DPN/16/cls.npz,
Trento,CNN-3D,DPN,16,all,yes,,,,codes/Trento/CNN-3D/DPN/16/all.npz,
Trento,CNN-3D,DPN,32,cls,yes,,,,codes/Trento/CNN-3D/DPN/32/cls.npz,
Trento,CNN-3D,DPN,32,all,yes,,,,codes/Trento/CNN-3D/DPN/32/all.npz,
Trento,CNN-3D,DPN,64,cls,yes,,,,codes/Trento/CNN-3D/DPN/64/cls.npz,
Trento,CNN-3D,DPN,64,all,yes,,,,codes/Trento/CNN-3D/DPN/64/all.npz,
Trento,CNN-3D,DSH,16,cls,yes,,,,codes/Trento/CNN-3D/DSH/16/cls.npz,
Trento,CNN-3D,DSH,16,all,yes,,,,codes/Trento/CNN-3D/DSH/16/all.npz,
Trento,CNN-3D,DSH,32,cls,yes,,,,codes/Trento/CNN-3D/DSH/32/cls.npz,
Trento,CNN-3D,DSH,32,all,yes,,,,codes/Trento/CNN-3D/DSH/32/all.npz,
Trento,CNN-3D,DSH,64,cls,yes,,,,codes/Trento/CNN-3D/DSH/64/cls.npz,
Trento,CNN-3D,DSH,64,all,yes,,,,codes/Trento/CNN-3D/DSH/64/all.npz,
Trento,CNN-3D,GreedyHash,16,cls,yes,,,,codes/Trento/CNN-3D/GreedyHash/16/cls.npz,
Trento,CNN-3D,GreedyHash,16,all,yes,,,,codes/Trento/CNN-3D/GreedyHash/16/all.npz,
Trento,CNN-3D,GreedyHash,32,cls,yes,,,,codes/Trento/CNN-3D/GreedyHash/32/cls.npz,
Trento,CNN-3D,GreedyHash,32,all,yes,,,,codes/Trento/CNN-3D/GreedyHash/32/all.npz,
Trento,CNN-3D,GreedyHash,64,cls,yes,,,,codes/Trento/CNN-3D/GreedyHash/64/cls.npz,
Trento,CNN-3D,GreedyHash,64,all,yes,,,,codes/Trento/CNN-3D/GreedyHash/64/all.npz,
Trento,CNN-3D,HashNet,16,cls,yes,,,,codes/Trento/CNN-3D/HashNet/16/cls.npz,
Trento,CNN-3D,HashNet,16,all,yes,,,,codes/Trento/CNN-3D/HashNet/16/all.npz,
Trento,CNN-3D,HashNet,32,cls,yes,,,,codes/Trento/CNN-3D/HashNet/32/cls.npz,
Trento,CNN-3D,HashNet,32,all,yes,,,,codes/Trento/CNN-3D/HashNet/32/all.npz,
Trento,CNN-3D,HashNet,64,cls,yes,,,,codes/Trento/CNN-3D/HashNet/64/cls.npz,
Trento,CNN-3D,HashNet,64,all,yes,,,,codes/Trento/CNN-3D/HashNet/64/all.npz,
Trento,CNN-3D,IDHN,16,cls,yes,,,,codes/Trento/CNN-3D/IDHN/16/cls.npz,
Trento,CNN-3D,IDHN,16,all,yes,,,,codes/Trento/CNN-3D/IDHN/16/all.npz,
Trento,CNN-3D,IDHN,32,cls,yes,,,,codes/Trento/CNN-3D/IDHN/32/cls.npz,
Trento,CNN-3D,IDHN,32,all,yes,,,,codes/Trento/CNN-3D/IDHN/32/all.npz,
Trento,CNN-3D,IDHN,64,cls,yes,,,,codes/Trento/CNN-3D/IDHN/64/cls.npz,
Trento,CNN-3D,IDHN,64,all,yes,,,,codes/Trento/CNN-3D/IDHN/64/all.npz,
Trento,CNN-3D,OrthoHash,16,cls,yes,,,,codes/Trento/CNN-3D/OrthoHash/16/cls.npz,
Trento,CNN-3D,OrthoHash,16,all,yes,,,,codes/Trento/CNN-3D/OrthoHash/16/all.npz,
Trento,CNN-3D,OrthoHash,32,cls,yes,,,,codes/Trento/CNN-3D/OrthoHash/32/cls.npz,
Trento,CNN-3D,OrthoHash,32,all,yes,,,,codes/Trento/CNN-3D/OrthoHash/32/all.npz,
Trento,CNN-3D,OrthoHash,64,cls,yes,,,,codes/Trento/CNN-3D/OrthoHash/64/cls.npz,
Trento,CNN-3D,OrthoHash,64,all,yes,,,,codes/Trento/CNN-3D/OrthoHash/64/all.npz,
Trento,CNN-3D,DSPCH,16,cls,yes,,,,codes/Trento/CNN-3D/DSPCH/16/cls.npz,
Trento,CNN-3D,DSPCH,16,all,yes,,,,codes/Trento/CNN-3D/DSPCH/16/all.npz,
Trento,CNN-3D,DSPCH,32,cls,yes,,,,codes/Trento/CNN-3D/DSPCH/32/cls.npz,
Trento,CNN-3D,DSPCH,32,all,yes,,,,codes/Trento/CNN-3D/DSPCH/32/all.npz,
Trento,CNN-3D,DSPCH,64,cls,yes,,,,codes/Trento/CNN-3D/DSPCH/64/cls.npz,
Trento,CNN-3D,DSPCH,64,all,yes,,,,codes/Trento/CNN-3D/DSPCH/64/all.npz,
Trento,CNN-3D,DHNN,16,cls,yes,,,,codes/Trento/CNN-3D/DHNN/16/cls.npz,
Trento,CNN-3D,DHNN,16,all,yes,,,,codes/Trento/CNN-3D/DHNN/16/all.npz,
Trento,CNN-3D,DHNN,32,cls,yes,,,,codes/Trento/CNN-3D/DHNN/32/cls.npz,
Trento,CNN-3D,DHNN,32,all,yes,,,,codes/Trento/CNN-3D/DHNN/32/all.npz,
Trento,CNN-3D,DHNN,64,cls,yes,,,,codes/Trento/CNN-3D/DHNN/64/cls.npz,
Trento,CNN-3D,DHNN,64,all,yes,,,,codes/Trento/CNN-3D/DHNN/64/all.npz,
Trento,HybridSN,CSQ,16,cls,yes,,,,codes/Trento/HybridSN/CSQ/16/cls.npz,
Trento,HybridSN,CSQ,16,all,yes,,,,codes/Trento/HybridSN/CSQ/16/all.npz,
Trento,HybridSN,CSQ,32,cls,yes,,,,codes/Trento/HybridSN/CSQ/32/cls.npz,
Trento,HybridSN,CSQ,32,all,yes,,,,codes/Trento/HybridSN/CSQ/32/all.npz,
Trento,HybridSN,CSQ,64,cls,yes,,,,codes/Trento/HybridSN/CSQ/64/cls.npz,
Trento,HybridSN,CSQ,64,all,yes,,,,codes/Trento/HybridSN/CSQ/64/all.npz,
Trento,HybridSN,DPN,16,cls,yes,,,,codes/Trento/HybridSN/DPN/16/cls.npz,
Trento,HybridSN,DPN,16,all,yes,,,,codes/Trento/HybridSN/DPN/16/all.npz,
Trento,HybridSN,DPN,32,cls,yes,,,,codes/Trento/HybridSN/DPN/32/cls.npz,
Trento,HybridSN,DPN,32,all,yes,,,,codes/Trento/HybridSN/DPN/32/all.npz,
Trento,HybridSN,DPN,64,cls,yes,,,,codes/Trento/HybridSN/DPN/64/cls.npz,
Trento,HybridSN,DPN,64,all,yes,,,,codes/Trento/HybridSN/DPN/64/all.npz,
Trento,HybridSN,DSH,16,cls,yes,,,,codes/Trento/HybridSN/DSH/16/cls.npz,
Trento,HybridSN,DSH,16,all,yes,,,,codes/Trento/HybridSN/DSH/16/all.npz,
Trento,HybridSN,DSH,32,cls,yes,,,,codes/Trento/HybridSN/DSH/32/cls.npz,
Trento,HybridSN,DSH,32,all,yes,,,,codes/Trento/HybridSN/DSH/32/all.npz,
Trento,HybridSN,DSH,64,cls,yes,,,,codes/Trento/HybridSN/DSH/64/cls.npz,
Trento,HybridSN,DSH,64,all,yes,,,,codes/Trento/HybridSN/DSH/64/all.npz,
Trento,HybridSN,GreedyHash,16,cls,yes,,,,codes/Trento/HybridSN/GreedyHash/16/cls.npz,
Trento,HybridSN,GreedyHash,16,all,yes,,,,codes/Trento/HybridSN/GreedyHash/16/all.npz,
Trento,HybridSN,GreedyHash,32,cls,yes,,,,codes/Trento/HybridSN/GreedyHash/32/cls.npz,
Trento,HybridSN,GreedyHash,32,all,yes,,,,codes/Trento/HybridSN/GreedyHash/32/all.npz,
Trento,HybridSN,GreedyHash,64,cls,yes,,,,codes/Trento/HybridSN/GreedyHash/64/cls.npz,
Trento,HybridSN,GreedyHash,64,all,yes,,,,codes/Trento/HybridSN/GreedyHash/64/all.npz,
Trento,HybridSN,HashNet,16,cls,yes,,,,codes/Trento/HybridSN/HashNet/16/cls.npz,
Trento,HybridSN,HashNet,16,all,yes,,,,codes/Trento/HybridSN/HashNet/16/all.npz,
Trento,HybridSN,HashNet,32,cls,yes,,,,codes/Trento/HybridSN/HashNet/32/cls.npz,
Trento,HybridSN,HashNet,32,all,yes,,,,codes/Trento/HybridSN/HashNet/32/all.npz,
Trento,HybridSN,HashNet,64,cls,yes,,,,codes/Trento/HybridSN/HashNet/64/cls.npz,
Trento,HybridSN,HashNet,64,all,yes,,,,codes/Trento/HybridSN/HashNet/64/all.npz,
Trento,HybridSN,IDHN,16,cls,yes,,,,codes/Trento/HybridSN/IDHN/16/cls.npz,
Trento,HybridSN,IDHN,16,all,yes,,,,codes/Trento/HybridSN/IDHN/16/all.npz,
Trento,HybridSN,IDHN,32,cls,yes,,,,codes/Trento/HybridSN/IDHN/32/cls.npz,
Trento,HybridSN,IDHN,32,all,yes,,,,codes/Trento/HybridSN/IDHN/32/all.npz,
Trento,HybridSN,IDHN,64,cls,yes,,,,codes/Trento/HybridSN/IDHN/64/cls.npz,
Trento,HybridSN,IDHN,64,all,yes,,,,codes/Trento/HybridSN/IDHN/64/all.npz,
Trento,HybridSN,OrthoHash,16,cls,yes,,,,codes/Trento/HybridSN/OrthoHash/16/cls.npz,
Trento,HybridSN,OrthoHash,16,all,yes,,,,codes/Trento/HybridSN/OrthoHash/16/all.npz,
Trento,HybridSN,OrthoHash,32,cls,yes,,,,codes/Trento/HybridSN/OrthoHash/32/cls.npz,
Trento,HybridSN,OrthoHash,32,all,yes,,,,codes/Trento/HybridSN/OrthoHash/32/all.npz,
Trento,HybridSN,OrthoHash,64,cls,yes,,,,codes/Trento/HybridSN/OrthoHash/64/cls.npz,
Trento,HybridSN,OrthoHash,64,all,yes,,,,codes/Trento/HybridSN/OrthoHash/64/all.npz,
Trento,HybridSN,DSPCH,16,cls,yes,,,,codes/Trento/HybridSN/DSPCH/16/cls.npz,
Trento,HybridSN,DSPCH,16,all,yes,,,,codes/Trento/HybridSN/DSPCH/16/all.npz,
Trento,HybridSN,DSPCH,32,cls,yes,,,,codes/Trento/HybridSN/DSPCH/32/cls.npz,
Trento,HybridSN,DSPCH,32,all,yes,,,,codes/Trento/HybridSN/DSPCH/32/all.npz,
Trento,HybridSN,DSPCH,64,cls,yes,,,,codes/Trento/HybridSN/DSPCH/64/cls.npz,
Trento,HybridSN,DSPCH,64,all,yes,,,,codes/Trento/HybridSN/DSPCH/64/all.npz,
Trento,HybridSN,DHNN,16,cls,yes,,,,codes/Trento/HybridSN/DHNN/16/cls.npz,
